T,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100
0.89,0.00130703,0.00261276,0.00391592,0.00521522,0.00650936,0.00779709,0.00907712,0.01034819,0.01160904,0.01285845,0.01409516,0.01531796,0.01652564,0.01771702,0.01889091,0.02004616,0.02118162,0.02229618,0.02338874,0.02445822,0.02550356,0.02652373,0.02751772,0.02848456,0.02942328,0.03033297,0.03121273,0.03206168,0.03287899,0.03366385,0.03441549,0.03513317,0.03581617,0.03646383,0.03707550,0.03765058,0.03818851,0.03868875,0.03915081,0.03957423,0.03995859,0.04030353,0.04060868,0.04087376,0.04109851,0.04128269,0.04142614,0.04152870,0.04159027,0.04161081,0.04159027,0.04152870,0.04142614,0.04128269,0.04109851,0.04087376,0.04060868,0.04030353,0.03995859,0.03957423,0.03915081,0.03868875,0.03818851,0.03765058,0.03707550,0.03646383,0.03581617,0.03513317,0.03441549,0.03366385,0.03287899,0.03206168,0.03121273,0.03033297,0.02942328,0.02848456,0.02751772,0.02652373,0.02550356,0.02445822,0.02338874,0.02229618,0.02118162,0.02004616,0.01889091,0.01771702,0.01652564,0.01531796,0.01409516,0.01285845,0.01160904,0.01034819,0.00907712,0.00779709,0.00650936,0.00521522,0.00391592,0.00261276,0.00130703,0.00000000
0.9,0.00129402,0.00258677,0.00387696,0.00516333,0.00644460,0.00771951,0.00898680,0.01024523,0.01149354,0.01273051,0.01395492,0.01516555,0.01636122,0.01754074,0.01870296,0.01984671,0.02097088,0.02207435,0.02315604,0.02421487,0.02524981,0.02625983,0.02724393,0.02820115,0.02913054,0.03003118,0.03090218,0.03174268,0.03255186,0.03332891,0.03407307,0.03478361,0.03545982,0.03610103,0.03670662,0.03727598,0.03780855,0.03830382,0.03876128,0.03918049,0.03956103,0.03990253,0.04020465,0.04046709,0.04068960,0.04087195,0.04101397,0.04111551,0.04117647,0.04119680,0.04117647,0.04111551,0.04101397,0.04087195,0.04068960,0.04046709,0.04020465,0.03990253,0.03956103,0.03918049,0.03876128,0.03830382,0.03780855,0.03727598,0.03670662,0.03610103,0.03545982,0.03478361,0.03407307,0.03332891,0.03255186,0.03174268,0.03090218,0.03003118,0.02913054,0.02820115,0.02724393,0.02625983,0.02524981,0.02421487,0.02315604,0.02207435,0.02097088,0.01984671,0.01870296,0.01754074,0.01636122,0.01516555,0.01395492,0.01273051,0.01149354,0.01024523,0.00898680,0.00771951,0.00644460,0.00516333,0.00387696,0.00258677,0.00129402,0.00000000
0.91,0.00128115,0.00256103,0.00383839,0.00511196,0.00638048,0.00764271,0.00889739,0.01014329,0.01137919,0.01260385,0.01381607,0.01501467,0.01619844,0.01736622,0.01851687,0.01964925,0.02076223,0.02185472,0.02292565,0.02397395,0.02499859,0.02599856,0.02697287,0.02792057,0.02884070,0.02973238,0.03059472,0.03142686,0.03222799,0.03299731,0.03373407,0.03443753,0.03510701,0.03574185,0.03634141,0.03690510,0.03743238,0.03792272,0.03837562,0.03879066,0.03916742,0.03950552,0.03980463,0.04006447,0.04028476,0.04046530,0.04060590,0.04070643,0.04076679,0.04078692,0.04076679,0.04070643,0.04060590,0.04046530,0.04028476,0.04006447,0.03980463,0.03950552,0.03916742,0.03879066,0.03837562,0.03792272,0.03743238,0.03690510,0.03634141,0.03574185,0.03510701,0.03443753,0.03373407,0.03299731,0.03222799,0.03142686,0.03059472,0.02973238,0.02884070,0.02792057,0.02697287,0.02599856,0.02499859,0.02397395,0.02292565,0.02185472,0.02076223,0.01964925,0.01851687,0.01736622,0.01619844,0.01501467,0.01381608,0.01260385,0.01137919,0.01014329,0.00889739,0.00764271,0.00638048,0.00511196,0.00383839,0.00256103,0.00128115,0.00000000
0.92,0.00126840,0.00253555,0.00380020,0.00506109,0.00631700,0.00756667,0.00880887,0.01004237,0.01126597,0.01247845,0.01367861,0.01486528,0.01603727,0.01719344,0.01833264,0.01945375,0.02055566,0.02163728,0.02269755,0.02373542,0.02474987,0.02573989,0.02670451,0.02764277,0.02855376,0.02943656,0.03029032,0.03111418,0.03190734,0.03266900,0.03339843,0.03409490,0.03475772,0.03538623,0.03597983,0.03653792,0.03705995,0.03754540,0.03799381,0.03840472,0.03877772,0.03911246,0.03940860,0.03966585,0.03988395,0.04006269,0.04020190,0.04030143,0.04036118,0.04038111,0.04036118,0.04030143,0.04020190,0.04006269,0.03988395,0.03966585,0.03940860,0.03911246,0.03877772,0.03840472,0.03799381,0.03754541,0.03705995,0.03653792,0.03597983,0.03538624,0.03475772,0.03409490,0.03339843,0.03266900,0.03190734,0.03111418,0.03029032,0.02943656,0.02855376,0.02764277,0.02670451,0.02573989,0.02474987,0.02373542,0.02269755,0.02163728,0.02055566,0.01945375,0.01833264,0.01719344,0.01603727,0.01486528,0.01367861,0.01247845,0.01126597,0.01004237,0.00880887,0.00756667,0.00631700,0.00506109,0.00380020,0.00253555,0.00126840,0.00000000
0.93,0.00125578,0.00251032,0.00376239,0.00501074,0.00625415,0.00749138,0.00872122,0.00994246,0.01115388,0.01235429,0.01354252,0.01471738,0.01587771,0.01702237,0.01815024,0.01926019,0.02035114,0.02142200,0.02247172,0.02349927,0.02450362,0.02548379,0.02643881,0.02736774,0.02826966,0.02914368,0.02998894,0.03080461,0.03158987,0.03234396,0.03306613,0.03375567,0.03441190,0.03503416,0.03562185,0.03617439,0.03669122,0.03717185,0.03761579,0.03802261,0.03839191,0.03872331,0.03901651,0.03927119,0.03948713,0.03966409,0.03980191,0.03990045,0.03995961,0.03997934,0.03995961,0.03990045,0.03980191,0.03966409,0.03948713,0.03927119,0.03901651,0.03872331,0.03839191,0.03802261,0.03761579,0.03717185,0.03669122,0.03617439,0.03562185,0.03503416,0.03441190,0.03375567,0.03306613,0.03234396,0.03158987,0.03080461,0.02998894,0.02914368,0.02826966,0.02736774,0.02643881,0.02548379,0.02450362,0.02349927,0.02247172,0.02142200,0.02035114,0.01926019,0.01815024,0.01702237,0.01587771,0.01471738,0.01354252,0.01235430,0.01115388,0.00994246,0.00872122,0.00749138,0.00625415,0.00501074,0.00376239,0.00251032,0.00125578,0.00000000
0.94,0.00124329,0.00248535,0.00372495,0.00496089,0.00619192,0.00741685,0.00863445,0.00984354,0.01104290,0.01223138,0.01340778,0.01457095,0.01571974,0.01685301,0.01796965,0.01906856,0.02014866,0.02120886,0.02224814,0.02326546,0.02425982,0.02523024,0.02617576,0.02709545,0.02798839,0.02885372,0.02969057,0.03049812,0.03127557,0.03202216,0.03273714,0.03341982,0.03406952,0.03468559,0.03526743,0.03581447,0.03632617,0.03680201,0.03724153,0.03764431,0.03800993,0.03833804,0.03862831,0.03888047,0.03909425,0.03926945,0.03940590,0.03950346,0.03956203,0.03958157,0.03956203,0.03950346,0.03940590,0.03926945,0.03909425,0.03888047,0.03862831,0.03833804,0.03800993,0.03764431,0.03724153,0.03680201,0.03632617,0.03581447,0.03526743,0.03468559,0.03406952,0.03341982,0.03273714,0.03202216,0.03127557,0.03049812,0.02969057,0.02885372,0.02798839,0.02709545,0.02617576,0.02523024,0.02425982,0.02326546,0.02224814,0.02120886,0.02014866,0.01906856,0.01796966,0.01685301,0.01571974,0.01457095,0.01340778,0.01223138,0.01104290,0.00984354,0.00863445,0.00741685,0.00619192,0.00496089,0.00372495,0.00248535,0.00124329,0.00000000
0.95,0.00123092,0.00246062,0.00368789,0.00491153,0.00613031,0.00734305,0.00854854,0.00974560,0.01093303,0.01210968,0.01327438,0.01442597,0.01556333,0.01668533,0.01779087,0.01887884,0.01994819,0.02099785,0.02202678,0.02303398,0.02401845,0.02497921,0.02591532,0.02682586,0.02770992,0.02856664,0.02939517,0.03019468,0.03096440,0.03170356,0.03241143,0.03308731,0.03373054,0.03434049,0.03491654,0.03545814,0.03596474,0.03643585,0.03687100,0.03726977,0.03763175,0.03795660,0.03824398,0.03849363,0.03870528,0.03887874,0.03901383,0.03911042,0.03916841,0.03918775,0.03916841,0.03911042,0.03901383,0.03887874,0.03870529,0.03849363,0.03824398,0.03795660,0.03763175,0.03726977,0.03687100,0.03643585,0.03596474,0.03545814,0.03491654,0.03434049,0.03373054,0.03308731,0.03241143,0.03170356,0.03096440,0.03019468,0.02939517,0.02856664,0.02770992,0.02682586,0.02591532,0.02497921,0.02401845,0.02303398,0.02202678,0.02099785,0.01994819,0.01887884,0.01779087,0.01668533,0.01556333,0.01442597,0.01327438,0.01210968,0.01093303,0.00974560,0.00854854,0.00734305,0.00613031,0.00491153,0.00368789,0.00246062,0.00123092,0.00000000
0.96,0.00121867,0.00243614,0.00365120,0.00486266,0.00606932,0.00726999,0.00846349,0.00964863,0.01082426,0.01198920,0.01314230,0.01428244,0.01540849,0.01651932,0.01761386,0.01869101,0.01974971,0.02078893,0.02180763,0.02280481,0.02377948,0.02473068,0.02565748,0.02655896,0.02743423,0.02828242,0.02910270,0.02989426,0.03065632,0.03138812,0.03208895,0.03275811,0.03339494,0.03399882,0.03456914,0.03510535,0.03560691,0.03607333,0.03650416,0.03689895,0.03725733,0.03757895,0.03786348,0.03811064,0.03832019,0.03849192,0.03862567,0.03872130,0.03877871,0.03879785,0.03877871,0.03872130,0.03862567,0.03849192,0.03832019,0.03811064,0.03786348,0.03757895,0.03725733,0.03689895,0.03650416,0.03607333,0.03560691,0.03510535,0.03456914,0.03399882,0.03339494,0.03275811,0.03208895,0.03138812,0.03065632,0.02989426,0.02910270,0.02828242,0.02743423,0.02655896,0.02565748,0.02473068,0.02377948,0.02280481,0.02180763,0.02078893,0.01974971,0.01869101,0.01761386,0.01651932,0.01540849,0.01428244,0.01314230,0.01198920,0.01082426,0.00964863,0.00846349,0.00726999,0.00606932,0.00486266,0.00365120,0.00243614,0.00121867,0.00000000
0.97,0.00120654,0.00241190,0.00361487,0.00481428,0.00600894,0.00719766,0.00837928,0.00955264,0.01071656,0.01186991,0.01301155,0.01414034,0.01525518,0.01635496,0.01743861,0.01850504,0.01955322,0.02058209,0.02159066,0.02257791,0.02354289,0.02448463,0.02540220,0.02629471,0.02716127,0.02800102,0.02881314,0.02959683,0.03035131,0.03107583,0.03176968,0.03243219,0.03306268,0.03366055,0.03422520,0.03475607,0.03525264,0.03571442,0.03614096,0.03653183,0.03688664,0.03720506,0.03748676,0.03773146,0.03793892,0.03810895,0.03824136,0.03833604,0.03839288,0.03841184,0.03839288,0.03833604,0.03824136,0.03810895,0.03793892,0.03773146,0.03748676,0.03720506,0.03688664,0.03653183,0.03614096,0.03571442,0.03525264,0.03475607,0.03422520,0.03366055,0.03306268,0.03243219,0.03176968,0.03107583,0.03035131,0.02959683,0.02881314,0.02800102,0.02716127,0.02629471,0.02540220,0.02448463,0.02354289,0.02257791,0.02159066,0.02058209,0.01955322,0.01850504,0.01743861,0.01635496,0.01525518,0.01414034,0.01301155,0.01186991,0.01071656,0.00955264,0.00837928,0.00719766,0.00600894,0.00481428,0.00361487,0.00241190,0.00120654,0.00000000
0.98,0.00119454,0.00238790,0.00357891,0.00476638,0.00594915,0.00712605,0.00829591,0.00945759,0.01060994,0.01175181,0.01288209,0.01399965,0.01510340,0.01619224,0.01726510,0.01832093,0.01935867,0.02037731,0.02137584,0.02235327,0.02330865,0.02424102,0.02514947,0.02603309,0.02689103,0.02772243,0.02852647,0.02930236,0.03004933,0.03076664,0.03145359,0.03210950,0.03273373,0.03332565,0.03388468,0.03441027,0.03490190,0.03535908,0.03578138,0.03616836,0.03651964,0.03683489,0.03711378,0.03735605,0.03756145,0.03772979,0.03786088,0.03795462,0.03801090,0.03802966,0.03801090,0.03795462,0.03786088,0.03772979,0.03756145,0.03735605,0.03711378,0.03683489,0.03651964,0.03616836,0.03578138,0.03535908,0.03490190,0.03441027,0.03388468,0.03332565,0.03273373,0.03210950,0.03145359,0.03076664,0.03004933,0.02930236,0.02852647,0.02772243,0.02689103,0.02603309,0.02514947,0.02424102,0.02330865,0.02235327,0.02137584,0.02037731,0.01935867,0.01832093,0.01726510,0.01619224,0.01510340,0.01399965,0.01288209,0.01175181,0.01060994,0.00945759,0.00829591,0.00712605,0.00594915,0.00476638,0.00357891,0.00238790,0.00119454,0.00000000
0.99,0.00118266,0.00236414,0.00354330,0.00471896,0.00588996,0.00705515,0.00821337,0.00936349,0.01050437,0.01163489,0.01275392,0.01386036,0.01495313,0.01603114,0.01709333,0.01813865,0.01916606,0.02017457,0.02116316,0.02213087,0.02307674,0.02399983,0.02489924,0.02577408,0.02662348,0.02744661,0.02824265,0.02901081,0.02975035,0.03046053,0.03114065,0.03179003,0.03240804,0.03299407,0.03354754,0.03406790,0.03455464,0.03500728,0.03542537,0.03580850,0.03615629,0.03646840,0.03674452,0.03698438,0.03718774,0.03735439,0.03748419,0.03757699,0.03763271,0.03765129,0.03763271,0.03757699,0.03748419,0.03735439,0.03718774,0.03698438,0.03674452,0.03646840,0.03615629,0.03580850,0.03542537,0.03500728,0.03455464,0.03406790,0.03354754,0.03299407,0.03240804,0.03179003,0.03114065,0.03046053,0.02975035,0.02901081,0.02824265,0.02744661,0.02662348,0.02577408,0.02489924,0.02399983,0.02307674,0.02213087,0.02116316,0.02017457,0.01916606,0.01813865,0.01709333,0.01603114,0.01495313,0.01386036,0.01275392,0.01163489,0.01050437,0.00936349,0.00821337,0.00705515,0.00588996,0.00471896,0.00354330,0.00236414,0.00118266,0.00000000
1,0.00117089,0.00234062,0.00350805,0.00467201,0.00583136,0.00698495,0.00813166,0.00927033,0.01039986,0.01151913,0.01262702,0.01372246,0.01480435,0.01587164,0.01692326,0.01795818,0.01897537,0.01997384,0.02095260,0.02191068,0.02284714,0.02376105,0.02465151,0.02551764,0.02635859,0.02717353,0.02796165,0.02872217,0.02945435,0.03015747,0.03083082,0.03147374,0.03208560,0.03266580,0.03321376,0.03372895,0.03421084,0.03465898,0.03507291,0.03545223,0.03579656,0.03610556,0.03637893,0.03661640,0.03681774,0.03698274,0.03711124,0.03720312,0.03725828,0.03727668,0.03725828,0.03720312,0.03711124,0.03698274,0.03681774,0.03661640,0.03637893,0.03610556,0.03579656,0.03545223,0.03507291,0.03465898,0.03421084,0.03372895,0.03321376,0.03266580,0.03208560,0.03147374,0.03083082,0.03015747,0.02945435,0.02872217,0.02796165,0.02717353,0.02635859,0.02551764,0.02465151,0.02376105,0.02284714,0.02191068,0.02095260,0.01997384,0.01897537,0.01795818,0.01692326,0.01587164,0.01480435,0.01372246,0.01262702,0.01151913,0.01039986,0.00927033,0.00813166,0.00698495,0.00583136,0.00467201,0.00350805,0.00234062,0.00117089,0.00000000
