x,y
22.49380,-1.21933
22.51893,-1.27787
22.54406,-1.33587
22.56920,-1.39330
22.59433,-1.45012
22.61946,-1.50628
22.64460,-1.56174
22.66973,-1.61647
22.69486,-1.67042
22.71999,-1.72356
22.74513,-1.77584
22.77026,-1.82723
22.79539,-1.87770
22.82052,-1.92719
22.84566,-1.97568
22.87079,-2.02314
22.89592,-2.06951
22.92105,-2.11477
22.94619,-2.15889
22.97132,-2.20182
22.99645,-2.24354
23.02159,-2.28401
23.04672,-2.32320
23.07185,-2.36108
23.09698,-2.39762
23.12212,-2.43278
23.14725,-2.46654
23.17238,-2.49887
23.19752,-2.52974
23.22265,-2.55913
23.24778,-2.58700
23.27291,-2.61334
23.29805,-2.63812
23.32318,-2.66131
23.34831,-2.68290
23.37345,-2.70286
23.39858,-2.72117
23.42371,-2.73781
23.44884,-2.75277
23.47398,-2.76602
23.49911,-2.77756
23.52424,-2.78736
23.54937,-2.79541
23.57451,-2.80170
23.59964,-2.80621
23.62477,-2.80895
23.64990,-2.80988
23.67504,-2.80902
23.70017,-2.80634
23.72530,-2.80185
23.75043,-2.79553
23.77557,-2.78740
23.80070,-2.77743
23.82583,-2.76563
23.85097,-2.75201
23.87610,-2.73656
23.90123,-2.71928
23.92636,-2.70017
23.95150,-2.67925
23.97663,-2.65652
24.00176,-2.63198
24.02690,-2.60565
24.05203,-2.57752
24.07716,-2.54762
24.10229,-2.51596
24.12743,-2.48254
24.15256,-2.44739
24.17769,-2.41051
24.20283,-2.37193
24.22796,-2.33166
24.25309,-2.28973
24.27822,-2.24614
24.30336,-2.20093
24.32849,-2.15412
24.35362,-2.10573
24.37875,-2.05578
24.40389,-2.00430
24.42902,-1.95132
24.45415,-1.89687
24.47928,-1.84098
24.50442,-1.78367
24.52955,-1.72497
24.55468,-1.66493
24.57982,-1.60357
24.60495,-1.54093
24.63008,-1.47705
24.65521,-1.41195
24.68035,-1.34568
24.70548,-1.27828
24.73061,-1.20978
24.75574,-1.14023
24.78088,-1.06967
24.80601,-0.99813
24.83114,-0.92566
24.85628,-0.85231
24.88141,-0.77811
24.90654,-0.70311
24.93167,-0.62737
24.95681,-0.55092
24.98194,-0.47381
25.00707,-0.39608
25.03221,-0.31780
25.05734,-0.23900
25.08247,-0.15973
25.10760,-0.08005
25.13274, 0.00000
